userId,count
2883,225
2276,192
3875,163
701,157
2732,153
421,147
2874,144
1906,143
180,135
3841,132
161,131
4155,130
4161,124
59,120
1332,119
839,116
203,113
156,111
273,108
601,108
502,106
3257,106
4443,106
4245,104
1821,102
572,102
4184,100
3610,97
3585,93
467,92
1548,91
2857,87
3373,86
4508,86
184,84
3712,83
809,83
732,82
2298,81
3736,80
2144,78
4071,78
4773,75
1408,74
4482,73
4803,72
1026,72
1682,71
3265,71
2432,70
3340,69
1660,69
3599,65
404,64
11,63
3195,63
2106,63
2326,63
3815,63
1691,63
7,62
2904,61
1936,61
2982,61
3441,60
4609,60
3735,60
819,59
1065,59
1810,59
4187,57
650,56
3412,56
4288,55
1877,53
847,53
1383,51
1268,51
296,50
1644,50
4984,50
1338,50
2722,50
504,50
1298,49
4356,49
555,49
4604,49
4215,48
4920,48
1009,48
3416,48
2253,47
1039,47
948,47
2941,47
2760,46
1864,45
3212,45
1414,44
4622,44
3397,44
2675,44
3522,44
4698,43
2272,42
1984,42
2453,42
1740,42
2468,42
1675,42
1497,41
1977,41
1947,41
3899,41
1116,41
1274,41
956,41
4375,41
2274,40
1437,40
4338,40
1605,39
834,39
4299,39
369,38
1000,37
3628,37
2366,37
1507,36
770,35
3231,35
2113,34
2840,34
2191,34
3894,34
430,34
3990,34
692,33
3181,33
3150,33
2777,33
2856,32
1515,32
3833,31
2926,31
2183,31
3252,31
3048,31
2053,31
4136,31
635,30
2390,30
4931,30
694,30
348,29
3318,29
66,29
2520,28
500,28
591,27
4827,27
976,27
88,27
4332,27
874,26
3630,26
4973,26
2820,26
3851,26
4097,26
4325,26
1686,25
4431,25
949,25
1479,25
143,25
3088,25
4991,25
1492,24
2714,24
1109,24
2046,24
2254,24
4042,24
226,24
18,23
3041,23
2146,23
2700,22
4789,22
4437,22
3283,22
385,22
1399,22
463,22
3546,21
3038,21
4058,21
3832,21
2910,21
812,21
3720,20
1152,20
3882,20
3756,20
741,20
3829,20
3977,20
1416,19
319,19
2493,19
4238,19
1198,19
5064,18
3595,18
3042,18
1929,18
2659,18
691,17
1678,17
3032,17
909,17
1956,16
4272,16
4976,16
2475,16
209,16
4463,16
919,15
3137,15
4986,15
3930,15
2459,15
589,15
2873,14
2719,14
2278,14
2632,14
3359,14
1726,14
2585,14
1371,13
1583,13
1801,13
1401,13
4460,13
3006,13
918,13
3920,13
2294,12
4736,12
850,12
2667,12
3626,12
3330,12
1802,12
3763,12
571,12
5080,12
3241,11
3509,11
4237,11
997,11
3563,11
3954,11
3083,11
5013,11
190,11
3407,11
2855,11
400,11
1103,11
2427,11
1111,10
3288,10
4197,10
2048,10
2612,10
4998,10
2004,10
1828,10
3144,10
1830,10
1708,10
3085,10
893,10
2881,10
3096,10
2042,10
3754,10
4057,10
740,9
1425,9
2628,9
2545,9
2896,9
4942,9
3328,9
4847,9
1271,9
501,9
3872,9
5009,9
1415,9
74,9
368,9
3380,9
145,9
4402,8
1728,8
974,8
446,8
4418,8
3524,8
826,8
3867,8
1016,8
2723,8
1275,8
4208,8
4347,8
1785,8
1924,8
2122,8
4554,8
3009,8
4091,8
4851,8
2663,8
1086,8
3401,8
1704,8
1522,8
693,8
2901,8
2367,8
4821,7
4594,7
4403,7
3914,7
737,7
1117,7
2570,7
742,7
2709,7
2444,7
4405,7
2092,7
1053,7
3061,7
1857,7
1087,7
354,7
4641,7
1456,7
1939,7
3410,7
3238,7
4982,7
416,7
1122,7
4807,7
1760,7
2858,7
3768,7
2754,7
4936,7
2783,7
1862,7
127,7
3592,7
3776,7
2195,7
91,7
4496,7
2620,7
1779,7
4404,7
1344,7
4672,6
2531,6
4953,6
4484,6
47,6
1076,6
440,6
3347,6
2091,6
3946,6
274,6
4489,6
549,6
1551,6
2694,6
1040,6
5051,6
2102,6
1023,6
2844,6
2817,6
4946,6
3008,6
913,6
2482,6
1170,6
1513,6
638,6
1120,6
1674,6
4507,6
3589,6
4771,6
1969,6
687,6
2528,6
1289,6
494,6
4129,6
1824,6
237,6
1811,6
2740,6
705,6
2568,6
690,6
3853,6
2227,6
4426,6
1586,6
2381,6
3696,6
2818,6
2296,6
3033,6
2766,6
1694,6
2464,5
926,5
5048,5
470,5
4408,5
1349,5
1496,5
940,5
317,5
3884,5
69,5
1021,5
1556,5
652,5
4372,5
4717,5
4951,5
1679,5
4457,5
3670,5
1721,5
4371,5
4125,5
2351,5
2098,5
2751,5
3351,5
2900,5
1046,5
4815,5
1884,5
5058,5
3560,5
845,5
4257,5
2787,5
5065,5
4502,5
4720,5
128,5
1107,5
3122,5
2400,5
1558,5
1628,5
4958,5
519,5
2876,5
4038,5
4993,5
24,5
3732,5
599,5
4826,5
4724,5
2476,5
165,5
4687,5
225,5
2214,5
4287,5
3679,5
4832,5
2338,5
4103,5
721,5
1853,5
2548,5
196,5
4804,5
1409,5
1218,5
3198,5
3013,5
4761,5
3015,4
3179,4
3953,4
4066,4
625,4
1856,4
138,4
1943,4
4573,4
3777,4
4786,4
4015,4
2252,4
1535,4
1918,4
1345,4
4748,4
2671,4
1004,4
98,4
5027,4
3793,4
2877,4
1260,4
2638,4
4330,4
3194,4
2448,4
453,4
4445,4
219,4
5001,4
1261,4
89,4
2684,4
1668,4
4416,4
753,4
1490,4
1935,4
1356,4
3323,4
3780,4
2428,4
2022,4
1683,4
2636,4
744,4
297,4
879,4
1449,4
1140,4
1206,4
3256,4
450,4
4108,4
4353,4
4008,4
612,4
877,4
3859,4
1035,4
3827,4
2266,4
592,4
4096,4
3598,4
1640,4
3820,4
2070,4
2032,4
648,4
322,4
1447,4
4813,4
1467,4
3706,4
1934,4
945,4
105,4
3442,4
472,4
4586,4
3143,4
4861,4
2938,4
1474,4
4114,4
3345,4
2318,4
3596,4
2063,4
4277,4
2030,4
2583,4
2923,4
4503,4
222,4
1327,4
3998,4
871,4
4532,4
339,4
2248,4
2558,4
260,4
4710,4
4162,4
2466,4
469,4
1546,4
2651,4
3800,4
378,4
101,4
3078,4
287,4
1089,4
3633,4
3139,4
4621,4
1581,4
4102,4
1217,4
3461,4
3687,4
529,4
2725,3
3652,3
1104,3
3863,3
886,3
3107,3
2058,3
42,3
1135,3
308,3
4269,3
1296,3
2882,3
2014,3
951,3
1455,3
1357,3
1143,3
2793,3
1286,3
3773,3
2676,3
3176,3
1637,3
4548,3
484,3
2741,3
1082,3
4615,3
733,3
921,3
218,3
4345,3
3112,3
3864,3
2974,3
3590,3
4352,3
4992,3
1750,3
228,3
1540,3
1187,3
1378,3
978,3
60,3
1302,3
3047,3
2825,3
4999,3
2467,3
4101,3
914,3
3498,3
1499,3
1033,3
2713,3
3545,3
4172,3
4636,3
3704,3
4855,3
2511,3
2574,3
1363,3
832,3
2736,3
2083,3
4574,3
3968,3
515,3
1813,3
1132,3
4453,3
4326,3
3430,3
2260,3
186,3
152,3
3671,3
780,3
4700,3
3694,3
1985,3
4393,3
2103,3
1299,3
4509,3
3014,3
4425,3
4591,3
3432,3
39,3
4691,3
2065,3
4292,3
3957,3
1511,3
3413,3
14,3
767,3
4534,3
392,3
1102,3
4527,3
3845,3
4866,3
2076,3
4923,3
4005,3
3419,3
4379,3
788,3
1010,3
1981,3
4458,3
4037,3
4860,3
4666,3
2449,3
2152,3
1627,3
2665,3
2261,3
3973,3
1755,3
4488,3
10,3
4028,3
5077,3
2542,3
370,3
2059,3
1572,2
1669,2
1746,2
3057,2
2129,2
4818,2
4934,2
462,2
2964,2
1207,2
1158,2
200,2
2363,2
4864,2
1318,2
2989,2
3933,2
3325,2
34,2
3944,2
3794,2
5062,2
1097,2
389,2
2164,2
162,2
1530,2
1367,2
1336,2
1283,2
1379,2
1941,2
3054,2
4878,2
4714,2
2209,2
4255,2
4892,2
3172,2
2174,2
3125,2
476,2
4557,2
2438,2
684,2
493,2
4261,2
2441,2
2325,2
4640,2
227,2
2794,2
2906,2
1108,2
1446,2
3369,2
268,2
790,2
2086,2
2745,2
4781,2
3415,2
2797,2
2625,2
2621,2
1968,2
994,2
2661,2
464,2
2864,2
3921,2
4275,2
2899,2
2269,2
3659,2
723,2
4110,2
4810,2
2257,2
4533,2
373,2
2867,2
1693,2
3925,2
957,2
3236,2
4483,2
3204,2
1603,2
1710,2
3222,2
3332,2
3840,2
615,2
108,2
86,2
1973,2
3178,2
2834,2
2007,2
1037,2
916,2
679,2
4733,2
2170,2
2606,2
1599,2
4715,2
1413,2
3731,2
1204,2
1180,2
2617,2
564,2
4536,2
313,2
4524,2
405,2
803,2
4910,2
318,2
2492,2
600,2
1986,2
4303,2
4477,2
3342,2
397,2
3647,2
4747,2
386,2
1823,2
3005,2
2662,2
2999,2
4846,2
5054,2
2135,2
5006,2
4428,2
4251,2
618,2
2727,2
1330,2
3854,2
4597,2
2822,2
5026,2
3136,2
2196,2
3290,2
5047,2
3989,2
1154,2
3611,2
2420,2
2807,2
2054,2
947,2
522,2
1329,2
2162,2
1870,2
334,2
2407,2
1938,2
3379,2
2017,2
1737,2
4221,2
917,2
2303,2
2765,2
594,2
5037,2
214,2
4256,2
815,2
2330,2
3482,2
3980,2
801,2
4273,2
2802,2
2148,2
2538,2
3159,2
4926,2
1654,2
2297,2
4924,2
1951,2
2629,2
1441,2
3456,2
830,2
725,2
755,2
4778,2
4462,2
1879,2
3344,2
3188,2
2186,2
1450,2
4149,2
3502,2
2299,2
2829,2
480,2
3146,2
149,2
4585,2
1095,2
4978,2
2291,2
4043,2
2461,2
5070,2
720,2
1151,2
4031,2
2239,2
151,2
2499,2
4566,2
2647,2
1362,2
3992,2
51,1
1987,1
3891,1
3996,1
1236,1
1793,1
938,1
2648,1
4638,1
2443,1
4584,1
1314,1
924,1
880,1
5017,1
4819,1
796,1
1563,1
1562,1
3999,1
3770,1
4949,1
3512,1
2231,1
4693,1
2773,1
1635,1
4392,1
3691,1
1514,1
2596,1
3947,1
3976,1
1145,1
1648,1
3558,1
3811,1
1592,1
3931,1
4941,1
4961,1
1874,1
2554,1
5030,1
3955,1
2965,1
4014,1
3437,1
3939,1
1865,1
4968,1
716,1
1323,1
3115,1
1253,1
2971,1
1114,1
4286,1
2997,1
2127,1
3160,1
2940,1
4944,1
669,1
4891,1
4713,1
2952,1
230,1
4899,1
452,1
3639,1
4785,1
1234,1
3689,1
2502,1
2735,1
4301,1
1688,1
4763,1
2770,1
901,1
3761,1
3769,1
3079,1
2584,1
3901,1
3538,1
3497,1
4100,1
4055,1
3147,1
3417,1
2151,1
2236,1
2119,1
1561,1
3616,1
1996,1
2289,1
1181,1
1179,1
3319,1
4017,1
277,1
269,1
1622,1
2433,1
1173,1
3269,1
2624,1
4448,1
643,1
1602,1
3374,1
4545,1
4658,1
1353,1
314,1
3011,1
3206,1
4515,1
3878,1
646,1
3411,1
454,1
3086,1
1837,1
5074,1
2815,1
1666,1
3645,1
2471,1
4890,1
4499,1
5083,1
2047,1
2229,1
3708,1
1229,1
1658,1
1912,1
4168,1
689,1
4671,1
4500,1
1075,1
3635,1
4153,1
3749,1
1255,1
4718,1
2207,1
3260,1
2539,1
2057,1
4798,1
1438,1
2518,1
1855,1
4688,1
3966,1
3448,1
3396,1
655,1
1306,1
3750,1
3215,1
3974,1
2456,1
330,1
2203,1
881,1
4768,1
4180,1
675,1
2550,1
613,1
4776,1
2644,1
2605,1
2341,1
54,1
4369,1
1192,1
3187,1
3378,1
2111,1
2942,1
970,1
4478,1
4341,1
3642,1
310,1
1932,1
2749,1
22,1
1501,1
4833,1
663,1
3105,1
3106,1
110,1
107,1
4570,1
3653,1
3463,1
4291,1
3724,1
1071,1
2336,1
2902,1
4295,1
1182,1
2009,1
2359,1
3336,1
3208,1
2340,1
1161,1
4111,1
3721,1
3912,1
1137,1
4006,1
3170,1
4525,1
3788,1
3046,1
4319,1
1200,1
2178,1
537,1
604,1
1110,1
4085,1
578,1
4960,1
3138,1
4551,1
1883,1
41,1
3896,1
4616,1
4945,1
3220,1
4916,1
5078,1
1148,1
983,1
891,1
3847,1
1839,1
1506,1
2344,1
1426,1
3322,1
531,1
998,1
3537,1
1504,1
4046,1
3873,1
2175,1
1886,1
4424,1
1680,1
178,1
2302,1
1980,1
4820,1
1313,1
2664,1
1818,1
1752,1
3275,1
1376,1
681,1
2622,1
2364,1
56,1
1160,1
1403,1
211,1
2104,1
3293,1
2949,1
4577,1
395,1
3481,1
3516,1
2379,1
934,1
4578,1
1542,1
2154,1
3631,1
764,1
215,1
1417,1
2880,1
4475,1
3938,1
758,1
2907,1
984,1
2029,1
828,1
1223,1
340,1
3705,1
2361,1
2618,1
